2,l,2695
2,l,2722
2,l,2749
2,l,2777
2,l,2804
2,l,2831
2,l,2859
2,l,2886
2,l,2913
2,l,2941
2,l,2968
2,l,2995
2,l,3023
2,l,3050
2,l,3077
2,l,3105
2,l,3132
2,l,3159
2,l,3187
2,l,3214
2,l,3241
2,l,3269
2,l,3296
2,l,3323
2,l,3351
2,l,3378
2,l,3405
2,l,3433
2,l,3460
2,l,3487
2,l,1759
2,l,1772
2,l,1786
2,l,1800
2,l,1813
2,l,1827
3,l,2627
3,l,2190
3,l,3064
3,l,1972
3,l,2409
3,l,2846
3,l,3283
3,l,1862
3,l,2081
3,l,2299
3,l,2518
3,l,2736
3,l,2955
3,l,3173
3,l,3392
3,l,1808
3,l,1917
3,l,2026
3,l,2135
3,l,2245
3,l,2354
3,l,2463
3,l,2572
3,l,2682
3,l,2791
3,l,2900
3,l,3009
3,l,3119
3,l,3228
3,l,3337
3,l,3446
3,l,1780
3,l,1835
3,l,1890
3,l,1944
3,l,1999
3,l,2053
3,l,2108
3,l,2163
3,l,2217
3,l,2272
3,l,2327
3,l,2381
3,l,2436
3,l,2490
3,l,2545
3,l,2600
3,l,2654
3,l,2709
3,l,2764
3,l,2818
3,l,2873
3,l,2927
3,l,2982
3,l,3037
3,l,3091
3,l,3146
3,l,3201
3,l,3255
3,l,3310
3,l,3364
3,l,3419
3,l,3474
3,l,1767
3,l,1794
3,l,1821
3,l,1849
3,l,1876
3,l,1903
3,l,1931
3,l,1958
3,l,1985
3,l,2012
3,l,2040
3,l,2067
3,l,2094
3,l,2122
3,l,2149
3,l,2176
3,l,2204
3,l,2231
3,l,2258
3,l,2286
3,l,2313
3,l,2340
3,l,2368
3,l,2395
3,l,2422
3,l,2449
3,l,2477
3,l,2504
3,l,2531
3,l,2559
3,l,2586
3,l,2613
3,l,2641
3,l,2668
3,l,2695
3,l,2723
3,l,2750
3,l,2777
3,l,2805
3,l,2832
3,l,2859
3,l,2886
3,l,2914
3,l,2941
3,l,2968
3,l,2996
3,l,3023
3,l,3050
3,l,3078
3,l,3105
3,l,3132
3,l,3160
3,l,3187
3,l,3214
4,l,2627
4,l,2191
4,l,3064
4,l,1972
4,l,2409
4,l,2846
4,l,3283
4,l,1863
4,l,2082
4,l,2300
4,l,2518
4,l,2737
4,l,2955
4,l,3173
4,l,3392
4,l,1809
4,l,1918
4,l,2027
4,l,2136
4,l,2245
4,l,2355
4,l,2464
4,l,2573
4,l,2682
4,l,2791
4,l,2900
4,l,3010
4,l,3119
4,l,3228
4,l,3337
4,l,3446
4,l,1781
4,l,1836
4,l,1890
4,l,1945
4,l,2000
4,l,2054
4,l,2109
4,l,2163
4,l,2218
4,l,2273
4,l,2327
4,l,2382
4,l,2436
4,l,2491
4,l,2546
4,l,2600
4,l,2655
4,l,2709
4,l,2764
4,l,2819
4,l,2873
4,l,2928
4,l,2982
4,l,3037
4,l,3092
4,l,3146
4,l,3201
4,l,3255
4,l,3310
4,l,3365
4,l,3419
4,l,3474
4,l,1768
4,l,1795
4,l,1822
4,l,1850
4,l,1877
4,l,1904
4,l,1931
4,l,1959
4,l,1986
4,l,2013
4,l,2041
4,l,2068
4,l,2095
4,l,2123
4,l,2150
4,l,2177
4,l,2204
4,l,2232
4,l,2259
4,l,2286
4,l,2314
4,l,2341
4,l,2368
4,l,2395
4,l,2423
4,l,2450
4,l,2477
4,l,2505
4,l,2532
4,l,2559
4,l,2587
4,l,2614
4,l,2641
4,l,2668
4,l,2696
4,l,2723
4,l,2750
4,l,2778
4,l,2805
4,l,2832
4,l,2860
4,l,2887
4,l,2914
4,l,2941
5,l,2628
5,l,2192
5,l,3065
5,l,1973
5,l,2410
5,l,2846
5,l,3283
5,l,1864
5,l,2082
5,l,2301
5,l,2519
5,l,2737
5,l,2955
5,l,3174
5,l,3392
5,l,1810
5,l,1919
5,l,2028
5,l,2137
5,l,2246
5,l,2355
5,l,2464
5,l,2573
5,l,2683
5,l,2792
5,l,2901
5,l,3010
5,l,3119
5,l,3228
5,l,3337
5,l,3446
5,l,1782
5,l,1837
5,l,1891
5,l,1946
5,l,2001
5,l,2055
5,l,2110
5,l,2164
5,l,2219
5,l,2273
5,l,2328
5,l,2382
5,l,2437
5,l,2492
5,l,2546
5,l,2601
5,l,2655
5,l,2710
5,l,2764
5,l,2819
5,l,2874
5,l,2928
5,l,2983
5,l,3037
5,l,3092
5,l,3146
5,l,3201
5,l,3255
5,l,3310
5,l,3365
5,l,3419
5,l,3474
5,l,1769
5,l,1796
5,l,1823
5,l,1850
5,l,1878
5,l,1905
5,l,1932
5,l,1960
5,l,1987
5,l,2014
5,l,2041
5,l,2069
5,l,2096
5,l,2123
5,l,2151
5,l,2178
5,l,2205
5,l,2232
5,l,2260
5,l,2287
5,l,2314
5,l,2342
5,l,2369
5,l,2396
5,l,2423
5,l,2451
5,l,2478
5,l,2505
5,l,2533
5,l,2560
5,l,2587
5,l,2614
5,l,2642
5,l,2669
6,l,2628
6,l,2192
6,l,3065
6,l,1974
6,l,2410
6,l,2847
6,l,3283
6,l,1865
6,l,2083
6,l,2301
6,l,2519
6,l,2738
6,l,2956
6,l,3174
6,l,3392
6,l,1811
6,l,1920
6,l,2029
6,l,2138
6,l,2247
6,l,2356
6,l,2465
6,l,2574
6,l,2683
6,l,2792
6,l,2901
6,l,3010
6,l,3119
6,l,3228
6,l,3337
6,l,3446
6,l,1783
6,l,1838
6,l,1892
6,l,1947
6,l,2001
6,l,2056
6,l,2110
6,l,2165
6,l,2220
6,l,2274
6,l,2329
6,l,2383
6,l,2438
6,l,2492
6,l,2547
6,l,2601
6,l,2656
6,l,2710
6,l,2765
6,l,2819
6,l,2874
6,l,2928
6,l,2983
6,l,3037
6,l,3092
6,l,3147
6,l,3201
6,l,3256
6,l,3310
6,l,3365
6,l,3419
6,l,3474
6,l,1770
6,l,1797
6,l,1824
6,l,1851
6,l,1879
6,l,1906
6,l,1933
6,l,1960
6,l,1988
7,l,2629
7,l,2193
7,l,3065
7,l,1975
7,l,2411
7,l,2847
7,l,3283
7,l,1866
7,l,2084
7,l,2302
7,l,2520
7,l,2738
7,l,2956
7,l,3174
7,l,3392
7,l,1812
7,l,1921
7,l,2030
7,l,2139
7,l,2248
7,l,2357
7,l,2466
7,l,2575
7,l,2684
7,l,2793
7,l,2902
7,l,3011
7,l,3120
7,l,3229
7,l,3338
7,l,3447
7,l,1784
7,l,1839
7,l,1893
7,l,1948
7,l,2002
7,l,2057
7,l,2111
7,l,2166
7,l,2220
7,l,2275
7,l,2329
7,l,2384
7,l,2438
7,l,2493
7,l,2547
7,l,2602
7,l,2656
7,l,2711
7,l,2765
7,l,2820
7,l,2874
7,l,2929
7,l,2983
7,l,3038
7,l,3092
7,l,3147
7,l,3201
7,l,3256
7,l,3310
7,l,3365
7,l,3419
7,l,3474
7,l,1771
7,l,1798
7,l,1825
7,l,1852
7,l,1880
8,l,2629
8,l,2194
8,l,3065
8,l,1976
8,l,2412
8,l,2847
8,l,3283
8,l,1867
8,l,2085
8,l,2303
8,l,2521
8,l,2738
8,l,2956
8,l,3174
8,l,3392
8,l,1812
8,l,1921
8,l,2030
8,l,2139
8,l,2248
8,l,2357
8,l,2466
8,l,2575
8,l,2684
8,l,2793
8,l,2902
8,l,3011
8,l,3120
8,l,3229
8,l,3338
8,l,3447
8,l,1785
8,l,1840
8,l,1894
8,l,1949
8,l,2003
8,l,2058
8,l,2112
8,l,2167
8,l,2221
8,l,2275
8,l,2330
8,l,2384
8,l,2439
8,l,2493
8,l,2548
8,l,2602
8,l,2657
8,l,2711
8,l,2766
8,l,2820
8,l,2875
8,l,2929
8,l,2984
8,l,3038
8,l,3092
8,l,3147
8,l,3201
8,l,3256
8,l,3310
8,l,3365
8,l,3419
8,l,3474
8,l,1772
8,l,1799
8,l,1826
8,l,1853
9,l,2630
9,l,2195
9,l,3066
9,l,1977
9,l,2412
9,l,2848
9,l,3283
9,l,1868
9,l,2086
9,l,2303
9,l,2521
9,l,2739
9,l,2957
9,l,3174
9,l,3392
9,l,1813
9,l,1922
9,l,2031
9,l,2140
9,l,2249
9,l,2358
9,l,2467
9,l,2576
9,l,2684
9,l,2793
9,l,2902
9,l,3011
9,l,3120
9,l,3229
9,l,3338
9,l,3447
9,l,1786
9,l,1841
9,l,1895
9,l,1950
9,l,2004
9,l,2058
9,l,2113
9,l,2167
9,l,2222
9,l,2276
9,l,2331
9,l,2385
9,l,2439
9,l,2494
9,l,2548
9,l,2603
9,l,2657
9,l,2712
9,l,2766
9,l,2821
9,l,2875
9,l,2929
9,l,2984
9,l,3038
9,l,3093
9,l,3147
9,l,3202
9,l,3256
9,l,3310
9,l,3365
9,l,3419
9,l,3474
9,l,1773
9,l,1800
10,l,2630
10,l,2195
10,l,3066
10,l,1978
10,l,2413
10,l,2848
10,l,3283
10,l,1869
10,l,2086
10,l,2304
10,l,2522
10,l,2739
10,l,2957
10,l,3175
10,l,3392
10,l,1814
10,l,1923
10,l,2032
10,l,2141
10,l,2250
10,l,2358
10,l,2467
10,l,2576
10,l,2685
10,l,2794
10,l,2903
10,l,3011
10,l,3120
10,l,3229
10,l,3338
10,l,3447
10,l,1787
10,l,1842
10,l,1896
10,l,1950
10,l,2005
10,l,2059
10,l,2114
10,l,2168
10,l,2222
10,l,2277
10,l,2331
10,l,2386
10,l,2440
10,l,2494
10,l,2549
10,l,2603
10,l,2658
10,l,2712
10,l,2767
10,l,2821
10,l,2875
10,l,2930
10,l,2984
10,l,3039
10,l,3093
10,l,3147
10,l,3202
10,l,3256
10,l,3311
10,l,3365
10,l,3419
10,l,3474
10,l,1774
10,l,1801
11,l,2631
11,l,2196
11,l,3066
11,l,1979
11,l,2414
11,l,2849
11,l,3284
11,l,1870
11,l,2087
11,l,2305
11,l,2522
11,l,2740
11,l,2957
11,l,3175
11,l,3392
11,l,1815
11,l,1924
11,l,2033
11,l,2142
11,l,2250
11,l,2359
11,l,2468
11,l,2577
11,l,2685
11,l,2794
11,l,2903
11,l,3012
11,l,3120
11,l,3229
11,l,3338
11,l,3447
11,l,1788
11,l,1843
11,l,1897
11,l,1951
11,l,2006
11,l,2060
11,l,2114
11,l,2169
11,l,2223
11,l,2278
11,l,2332
11,l,2386
11,l,2441
11,l,2495
11,l,2549
11,l,2604
11,l,2658
11,l,2713
11,l,2767
11,l,2821
11,l,2876
11,l,2930
11,l,2984
11,l,3039
11,l,3093
11,l,3148
11,l,3202
11,l,3256
11,l,3311
11,l,3365
11,l,3419
11,l,3474
11,l,1775
12,l,2631
12,l,2197
12,l,3066
12,l,1979
12,l,2414
12,l,2849
12,l,3284
12,l,1871
12,l,2088
12,l,2305
12,l,2523
12,l,2740
12,l,2958
12,l,3175
12,l,3392
12,l,1816
12,l,1925
12,l,2034
12,l,2142
12,l,2251
12,l,2360
12,l,2468
12,l,2577
12,l,2686
12,l,2795
12,l,2903
12,l,3012
12,l,3121
12,l,3229
12,l,3338
12,l,3447
12,l,1789
12,l,1844
12,l,1898
12,l,1952
12,l,2007
12,l,2061
12,l,2115
12,l,2170
12,l,2224
12,l,2278
12,l,2333
12,l,2387
12,l,2441
12,l,2496
12,l,2550
12,l,2604
12,l,2659
12,l,2713
12,l,2767
12,l,2822
12,l,2876
12,l,2930
12,l,2985
12,l,3039
12,l,3093
12,l,3148
12,l,3202
12,l,3256
12,l,3311
12,l,3365
12,l,3419
12,l,3474
13,l,2632
13,l,2198
13,l,3067
13,l,1980
13,l,2415
13,l,2849
13,l,3284
13,l,1872
13,l,2089
13,l,2306
13,l,2523
13,l,2741
13,l,2958
13,l,3175
13,l,3392
13,l,1817
13,l,1926
13,l,2035
13,l,2143
13,l,2252
13,l,2360
13,l,2469
13,l,2578
13,l,2686
13,l,2795
13,l,2904
13,l,3012
13,l,3121
13,l,3229
13,l,3338
13,l,3447
13,l,1790
13,l,1844
13,l,1899
13,l,1953
13,l,2007
13,l,2062
13,l,2116
13,l,2170
13,l,2225
13,l,2279
13,l,2333
13,l,2388
13,l,2442
13,l,2496
13,l,2551
13,l,2605
13,l,2659
13,l,2713
13,l,2768
13,l,2822
13,l,2876
13,l,2931
13,l,2985
13,l,3039
13,l,3094
13,l,3148
13,l,3202
14,l,2632
14,l,2198
14,l,3067
14,l,1981
14,l,2415
14,l,2850
14,l,3284
14,l,1873
14,l,2090
14,l,2307
14,l,2524
14,l,2741
14,l,2958
14,l,3175
14,l,3392
14,l,1818
14,l,1927
14,l,2035
14,l,2144
14,l,2253
14,l,2361
14,l,2470
14,l,2578
14,l,2687
14,l,2795
14,l,2904
14,l,3012
14,l,3121
14,l,3230
14,l,3338
14,l,3447
14,l,1791
14,l,1845
14,l,1900
14,l,1954
14,l,2008
14,l,2063
14,l,2117
14,l,2171
14,l,2225
14,l,2280
14,l,2334
14,l,2388
14,l,2443
14,l,2497
14,l,2551
14,l,2605
14,l,2660
14,l,2714
14,l,2768
14,l,2822
14,l,2877
14,l,2931
14,l,2985
14,l,3040
14,l,3094
14,l,3148
14,l,3202
15,l,2633
15,l,2199
15,l,3067
15,l,1982
15,l,2416
15,l,2850
15,l,3284
15,l,1874
15,l,2091
15,l,2308
15,l,2525
15,l,2742
15,l,2959
15,l,3176
15,l,3393
15,l,1819
15,l,1928
15,l,2036
15,l,2145
15,l,2253
15,l,2362
15,l,2470
15,l,2579
15,l,2687
15,l,2796
15,l,2904
15,l,3013
15,l,3121
15,l,3230
15,l,3338
15,l,3447
15,l,1792
15,l,1846
15,l,1901
15,l,1955
15,l,2009
15,l,2063
15,l,2118
15,l,2172
15,l,2226
15,l,2280
15,l,2335
15,l,2389
15,l,2443
15,l,2497
15,l,2552
15,l,2606
15,l,2660
15,l,2714
15,l,2769
15,l,2823
15,l,2877
15,l,2931
15,l,2986
15,l,3040
15,l,3094
15,l,3148
16,l,2633
16,l,2200
16,l,3067
16,l,1983
16,l,2417
16,l,2850
16,l,3284
16,l,1874
16,l,2091
16,l,2308
16,l,2525
16,l,2742
16,l,2959
16,l,3176
16,l,3393
16,l,1820
16,l,1929
16,l,2037
16,l,2146
16,l,2254
16,l,2362
16,l,2471
16,l,2579
16,l,2688
16,l,2796
16,l,2905
16,l,3013
16,l,3121
16,l,3230
16,l,3338
16,l,3447
16,l,1793
16,l,1847
16,l,1902
16,l,1956
16,l,2010
16,l,2064
16,l,2118
16,l,2173
16,l,2227
16,l,2281
16,l,2335
16,l,2390
16,l,2444
16,l,2498
16,l,2552
16,l,2606
16,l,2661
16,l,2715
16,l,2769
16,l,2823
16,l,2877
16,l,2932
16,l,2986
16,l,3040
16,l,3094
17,l,2634
17,l,2201
17,l,3068
17,l,1984
17,l,2417
17,l,2851
17,l,3284
17,l,1875
17,l,2092
17,l,2309
17,l,2526
17,l,2742
17,l,2959
17,l,3176
17,l,3393
17,l,1821
17,l,1930
17,l,2038
17,l,2146
17,l,2255
17,l,2363
17,l,2471
17,l,2580
17,l,2688
17,l,2797
17,l,2905
17,l,3013
17,l,3122
17,l,3230
17,l,3338
17,l,3447
17,l,1794
17,l,1848
17,l,1902
17,l,1957
17,l,2011
17,l,2065
17,l,2119
17,l,2173
17,l,2228
17,l,2282
17,l,2336
17,l,2390
17,l,2444
17,l,2499
17,l,2553
17,l,2607
17,l,2661
17,l,2715
17,l,2769
17,l,2824
17,l,2878
17,l,2932
17,l,2986
17,l,3040
18,l,2634
18,l,2201
18,l,3068
18,l,1985
18,l,2418
18,l,2851
18,l,3284
18,l,1876
18,l,2093
18,l,2310
18,l,2526
18,l,2743
18,l,2959
18,l,3176
18,l,3393
18,l,1822
18,l,1930
18,l,2039
18,l,2147
18,l,2255
18,l,2364
18,l,2472
18,l,2580
18,l,2689
18,l,2797
18,l,2905
18,l,3014
18,l,3122
18,l,3230
18,l,3339
18,l,3447
18,l,1795
18,l,1849
18,l,1903
18,l,1958
18,l,2012
18,l,2066
18,l,2120
18,l,2174
18,l,2228
18,l,2282
18,l,2337
18,l,2391
18,l,2445
18,l,2499
18,l,2553
18,l,2607
18,l,2662
18,l,2716
18,l,2770
18,l,2824
18,l,2878
18,l,2932
18,l,2987
19,l,2635
19,l,2202
19,l,3068
19,l,1986
19,l,2419
19,l,2852
19,l,3285
19,l,1877
19,l,2094
19,l,2310
19,l,2527
19,l,2743
19,l,2960
19,l,3176
19,l,3393
19,l,1823
19,l,1931
19,l,2040
19,l,2148
19,l,2256
19,l,2364
19,l,2473
19,l,2581
19,l,2689
19,l,2797
19,l,2906
19,l,3014
19,l,3122
19,l,3230
19,l,3339
19,l,3447
19,l,1796
19,l,1850
19,l,1904
19,l,1958
19,l,2013
19,l,2067
19,l,2121
19,l,2175
19,l,2229
19,l,2283
19,l,2337
19,l,2391
19,l,2446
19,l,2500
19,l,2554
19,l,2608
19,l,2662
19,l,2716
19,l,2770
19,l,2824
19,l,2879
19,l,2933
20,l,2635
20,l,2203
20,l,3068
20,l,1986
20,l,2419
20,l,2852
20,l,3285
20,l,1878
20,l,2095
20,l,2311
20,l,2527
20,l,2744
20,l,2960
20,l,3176
20,l,3393
20,l,1824
20,l,1932
20,l,2040
20,l,2149
20,l,2257
20,l,2365
20,l,2473
20,l,2581
20,l,2690
20,l,2798
20,l,2906
20,l,3014
20,l,3122
20,l,3231
20,l,3339
20,l,3447
20,l,1797
20,l,1851
20,l,1905
20,l,1959
20,l,2013
20,l,2068
20,l,2122
20,l,2176
20,l,2230
20,l,2284
20,l,2338
20,l,2392
20,l,2446
20,l,2500
20,l,2554
20,l,2608
20,l,2663
20,l,2717
20,l,2771
20,l,2825
20,l,2879
20,l,2933
21,l,2636
21,l,2204
21,l,3069
21,l,1987
21,l,2420
21,l,2852
21,l,3285
21,l,1879
21,l,2095
21,l,2312
21,l,2528
21,l,2744
21,l,2960
21,l,3177
21,l,3393
21,l,1825
21,l,1933
21,l,2041
21,l,2149
21,l,2258
21,l,2366
21,l,2474
21,l,2582
21,l,2690
21,l,2798
21,l,2906
21,l,3014
21,l,3123
21,l,3231
21,l,3339
21,l,3447
21,l,1798
21,l,1852
21,l,1906
21,l,1960
21,l,2014
21,l,2068
21,l,2122
21,l,2176
21,l,2231
21,l,2285
21,l,2339
21,l,2393
21,l,2447
21,l,2501
21,l,2555
21,l,2609
21,l,2663
21,l,2717
21,l,2771
21,l,2825
21,l,2879
22,l,2636
22,l,2204
22,l,3069
22,l,1988
22,l,2420
22,l,2853
22,l,3285
22,l,1880
22,l,2096
22,l,2312
22,l,2528
22,l,2745
22,l,2961
22,l,3177
22,l,3393
22,l,1826
22,l,1934
22,l,2042
22,l,2150
22,l,2258
22,l,2366
22,l,2474
22,l,2582
22,l,2691
22,l,2799
22,l,2907
22,l,3015
22,l,3123
22,l,3231
22,l,3339
22,l,3447
22,l,1799
22,l,1853
22,l,1907
22,l,1961
22,l,2015
22,l,2069
22,l,2123
22,l,2177
22,l,2231
22,l,2285
22,l,2339
22,l,2393
22,l,2447
22,l,2501
22,l,2555
22,l,2609
22,l,2664
22,l,2718
22,l,2772
22,l,2826
22,l,2880
23,l,2637
23,l,2205
23,l,3069
23,l,1989
23,l,2421
23,l,2853
23,l,3285
23,l,1881
23,l,2097
23,l,2313
23,l,2529
23,l,2745
23,l,2961
23,l,3177
23,l,3393
23,l,1827
23,l,1935
23,l,2043
23,l,2151
23,l,2259
23,l,2367
23,l,2475
23,l,2583
23,l,2691
23,l,2799
23,l,2907
23,l,3015
23,l,3123
23,l,3231
23,l,3339
23,l,3447
23,l,1800
23,l,1854
23,l,1908
23,l,1962
23,l,2016
23,l,2070
23,l,2124
23,l,2178
23,l,2232
23,l,2286
23,l,2340
23,l,2394
23,l,2448
23,l,2502
23,l,2556
23,l,2610
23,l,2664
23,l,2718
23,l,2772
23,l,2826
23,l,2880
24,l,2637
24,l,2206
24,l,3069
24,l,1990
24,l,2422
24,l,2853
24,l,3285
24,l,1882
24,l,2098
24,l,2314
24,l,2530
24,l,2745
24,l,2961
24,l,3177
24,l,3393
24,l,1828
24,l,1936
24,l,2044
24,l,2152
24,l,2260
24,l,2368
24,l,2476
24,l,2584
24,l,2691
24,l,2799
24,l,2907
24,l,3015
24,l,3123
24,l,3231
24,l,3339
24,l,3447
24,l,1801
24,l,1855
24,l,1909
24,l,1963
24,l,2017
24,l,2071
24,l,2125
24,l,2179
24,l,2233
24,l,2287
24,l,2341
24,l,2395
24,l,2449
24,l,2503
24,l,2557
24,l,2611
24,l,2664
24,l,2718
24,l,2772
24,l,2826
25,l,2638
25,l,2207
25,l,3070
25,l,1991
25,l,2422
25,l,2854
25,l,3285
25,l,1883
25,l,2099
25,l,2314
25,l,2530
25,l,2746
25,l,2962
25,l,3177
25,l,3393
25,l,1829
25,l,1937
25,l,2045
25,l,2153
25,l,2260
25,l,2368
25,l,2476
25,l,2584
25,l,2692
25,l,2800
25,l,2908
25,l,3016
25,l,3123
25,l,3231
25,l,3339
25,l,3447
25,l,1802
25,l,1856
25,l,1910
25,l,1964
25,l,2018
25,l,2072
25,l,2126
25,l,2180
25,l,2233
25,l,2287
25,l,2341
25,l,2395
25,l,2449
25,l,2503
25,l,2557
25,l,2611
25,l,2665
25,l,2719
26,l,2638
26,l,2207
26,l,3070
26,l,1992
26,l,2423
26,l,2854
26,l,3285
26,l,1884
26,l,2099
26,l,2315
26,l,2531
26,l,2746
26,l,2962
26,l,3178
26,l,3393
26,l,1830
26,l,1938
26,l,2046
26,l,2153
26,l,2261
26,l,2369
26,l,2477
26,l,2585
26,l,2692
26,l,2800
26,l,2908
26,l,3016
26,l,3124
26,l,3231
26,l,3339
26,l,3447
26,l,1803
26,l,1857
26,l,1911
26,l,1965
26,l,2019
26,l,2072
26,l,2126
26,l,2180
26,l,2234
26,l,2288
26,l,2342
26,l,2396
26,l,2450
26,l,2504
26,l,2558
26,l,2612
26,l,2665
26,l,2719
27,l,2639
27,l,2208
27,l,3070
27,l,1993
27,l,2424
27,l,2855
27,l,3286
27,l,1885
27,l,2100
27,l,2316
27,l,2531
27,l,2747
27,l,2962
27,l,3178
27,l,3393
27,l,1831
27,l,1939
27,l,2046
27,l,2154
27,l,2262
27,l,2370
27,l,2477
27,l,2585
27,l,2693
27,l,2801
27,l,2908
27,l,3016
27,l,3124
27,l,3232
27,l,3339
27,l,3447
27,l,1804
27,l,1858
27,l,1912
27,l,1966
27,l,2019
27,l,2073
27,l,2127
27,l,2181
27,l,2235
27,l,2289
27,l,2343
27,l,2397
27,l,2450
27,l,2504
27,l,2558
27,l,2612
27,l,2666
27,l,2720
28,l,2639
28,l,2209
28,l,3070
28,l,1993
28,l,2424
28,l,2855
28,l,3286
28,l,1886
28,l,2101
28,l,2316
28,l,2532
28,l,2747
28,l,2963
28,l,3178
28,l,3393
28,l,1832
28,l,1940
28,l,2047
28,l,2155
28,l,2263
28,l,2370
28,l,2478
28,l,2586
28,l,2693
28,l,2801
28,l,2909
28,l,3016
28,l,3124
28,l,3232
28,l,3339
28,l,3447
28,l,1805
28,l,1859
28,l,1913
28,l,1966
28,l,2020
28,l,2074
28,l,2128
28,l,2182
28,l,2236
28,l,2290
28,l,2343
28,l,2397
28,l,2451
28,l,2505
28,l,2559
28,l,2613
28,l,2666
29,l,2640
29,l,2210
29,l,3071
29,l,1994
29,l,2425
29,l,2855
29,l,3286
29,l,1887
29,l,2102
29,l,2317
29,l,2532
29,l,2748
29,l,2963
29,l,3178
29,l,3393
29,l,1833
29,l,1940
29,l,2048
29,l,2156
29,l,2263
29,l,2371
29,l,2479
29,l,2586
29,l,2694
29,l,2801
29,l,2909
29,l,3017
29,l,3124
29,l,3232
29,l,3340
29,l,3447
29,l,1806
29,l,1860
29,l,1914
29,l,1967
29,l,2021
29,l,2075
29,l,2129
29,l,2183
29,l,2236
29,l,2290
29,l,2344
29,l,2398
29,l,2452
29,l,2505
29,l,2559
29,l,2613
29,l,2667
30,l,2640
30,l,2210
30,l,3071
30,l,1995
30,l,2425
30,l,2856
30,l,3286
30,l,1888
30,l,2103
30,l,2318
30,l,2533
30,l,2748
30,l,2963
